title,author,rating,image,author_link,description,no_of_ratings,published_year,genres
The Silent Patient (Hardcover),Alex Michaelides,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1668782119l/40097951._SY75_.jpg,https://www.goodreads.com/author/show/17621440.Alex_Michaelides,,3470869,2019,[]
"The Housemaid (The Housemaid, #1)",Freida McFadden,4.27,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1646534743l/60556912._SY75_.jpg,https://www.goodreads.com/author/show/7244758.Freida_McFadden,,3792540,2022,[]
Gone Girl (Paperback),Gillian Flynn,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554086139l/19288043._SY75_.jpg,https://www.goodreads.com/author/show/2383.Gillian_Flynn,,3512510,2012,[]
The Girl on the Train (Hardcover),Paula Hawkins,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1748242265l/22557272._SY75_.jpg,https://www.goodreads.com/author/show/1063732.Paula_Hawkins,,3348542,2015,[]
Verity (ebook),Colleen Hoover,4.29,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1634158558l/59344312._SY75_.jpg,https://www.goodreads.com/author/show/5430144.Colleen_Hoover,,4013914,2018,[]
"The Girl With the Dragon Tattoo (Millennium, #1)",Stieg Larsson,4.18,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1684638853l/2429135._SX50_.jpg,https://www.goodreads.com/author/show/706255.Stieg_Larsson,,3496034,2005,[]
"The Da Vinci Code (Robert Langdon, #2)",Dan    Brown,3.94,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1597798677l/55019161._SY75_.jpg,https://www.goodreads.com/author/show/630.Dan_Brown,,2560907,2003,[]
"Angels & Demons (Robert Langdon, #1)",Dan    Brown,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1696691404l/960._SY75_.jpg,https://www.goodreads.com/author/show/630.Dan_Brown,,3434712,2000,[]
"A Good Girl's Guide to Murder (A Good Girl's Guide to Murder, #1)",Holly  Jackson,4.28,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545494980l/40916679._SY75_.jpg,https://www.goodreads.com/author/show/18229614.Holly_Jackson,,1861577,2019,[]
Sharp Objects (Paperback),Gillian Flynn,4.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475695315l/18045891._SY75_.jpg,https://www.goodreads.com/author/show/2383.Gillian_Flynn,,1258183,2006,[]
The Guest List (Kindle Edition),Lucy Foley,3.79,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1591461181l/52656911._SY75_.jpg,https://www.goodreads.com/author/show/7770523.Lucy_Foley,,1331427,2020,[]
Never Lie (Kindle Edition),Freida McFadden,4.08,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1661428846l/62080187._SY75_.jpg,https://www.goodreads.com/author/show/7244758.Freida_McFadden,,1638835,2022,[]
None of This Is True (Hardcover),Lisa Jewell,4.07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1686092508l/62334530._SY75_.jpg,https://www.goodreads.com/author/show/93504.Lisa_Jewell,,1168363,2023,[]
The Woman in the Window (Kindle Edition),A.J. Finn,3.94,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528225499l/40389527._SY75_.jpg,https://www.goodreads.com/author/show/7992137.A_J_Finn,,903960,2018,[]
"The Housemaid's Secret (The Housemaid, #2)",Freida McFadden,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1664729357l/62848145._SY75_.jpg,https://www.goodreads.com/author/show/7244758.Freida_McFadden,,1896587,2023,[]
The Girl Who Played with Fire (Millennium #2),Stieg Larsson,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351778881l/5060378._SX50_.jpg,https://www.goodreads.com/author/show/706255.Stieg_Larsson,,998104,2006,[]
Rock Paper Scissors (Hardcover),Alice Feeney,3.87,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1612020952l/56269064._SY75_.jpg,https://www.goodreads.com/author/show/15904689.Alice_Feeney,,783528,2021,[]
Dark Places (Hardcover),Gillian Flynn,3.94,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354988288l/5886881._SY75_.jpg,https://www.goodreads.com/author/show/2383.Gillian_Flynn,,856682,2009,[]
The Only One Left (Hardcover),Riley Sager,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1668181003l/62703226._SY75_.jpg,https://www.goodreads.com/author/show/15263414.Riley_Sager,,678886,2023,[]
Pretty Girls (Paperback),Karin Slaughter,4.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432205734l/25574782._SY75_.jpg,https://www.goodreads.com/author/show/12504.Karin_Slaughter,,764724,2015,[]
Dark Matter (Hardcover),Blake Crouch,4.13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472119680l/27833670._SY75_.jpg,https://www.goodreads.com/author/show/442240.Blake_Crouch,,774572,2016,[]
Then She Was Gone (Paperback),Lisa Jewell,4.04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1741291185l/35297426._SY75_.jpg,https://www.goodreads.com/author/show/93504.Lisa_Jewell,,1060363,2017,[]
Behind Closed Doors (Hardcover),B.A. Paris,3.97,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458854462l/29437949._SY75_.jpg,https://www.goodreads.com/author/show/14425604.B_A_Paris,,782186,2016,[]
And Then There Were None (Paperback),Agatha Christie,4.27,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1638425885l/16299._SY75_.jpg,https://www.goodreads.com/author/show/123715.Agatha_Christie,,1673784,1939,[]
"The Girl Who Kicked the Hornet’s Nest (Millennium, #3)",Stieg Larsson,4.25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327708260l/6892870._SX50_.jpg,https://www.goodreads.com/author/show/706255.Stieg_Larsson,,784223,2007,[]
"The Lost Symbol (Robert Langdon, #3)",Dan    Brown,3.77,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534070883l/6411961._SY75_.jpg,https://www.goodreads.com/author/show/630.Dan_Brown,,667036,2009,[]
The Woman in Cabin 10 (Lo Blacklock #1),Ruth Ware,3.71,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1754062442l/233770059._SY75_.jpg,https://www.goodreads.com/author/show/9013543.Ruth_Ware,,802003,2016,[]
Lock Every Door (ebook),Riley Sager,3.88,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540938359l/41837243._SY75_.jpg,https://www.goodreads.com/author/show/15263414.Riley_Sager,,317899,2019,[]
A Flicker in the Dark (Hardcover),Stacy Willingham,3.97,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1621347398l/57693172._SY75_.jpg,https://www.goodreads.com/author/show/21408101.Stacy_Willingham,,631108,2022,[]
"Inferno (Robert Langdon, #4)",Dan    Brown,3.91,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534070896l/17212231._SY75_.jpg,https://www.goodreads.com/author/show/630.Dan_Brown,,604182,2013,[]
The Paris Apartment (Hardcover),Lucy Foley,3.64,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1645550948l/58468990._SY75_.jpg,https://www.goodreads.com/author/show/7770523.Lucy_Foley,,744293,2022,[]
First Lie Wins (Hardcover),Ashley Elston,3.99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1704216161l/164444179._SY75_.jpg,https://www.goodreads.com/author/show/5317545.Ashley_Elston,,843882,2024,[]
